CNPJ_GESTOR,n_fundos,pl_total,nome_em_registro,CNPJ_LIMPO,DENOM_SOCIAL,DENOM_COMERC,MUN,UF,CONTROLE_ACIONARIO,DT_REG,SITE_ADMIN,nome,faixa_porte,share_pct
37022825000117,4,47432253.15,ETERNIA GESTORA DE RECURSOS LTDA.,37022825000117,ETERNIA GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-01-14,www.eterniainvest.com.br,ETERNIA GESTORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00035752338439142776
51381462000137,12,46252107.97,ITAÚNA CAPITAL LTDA.,51381462000137,ITAÚNA CAPITAL LTDA.,ITAUNA CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2023-11-20,www.itaunacapital.com.br,ITAUNA CAPITAL,F5 · abaixo de 100 mi,0.00034862797102169985
51004498000100,4,46096826.65,RETA ASSET LTDA.,51004498000100,RETA ASSET LTDA.,RETA ASSET LTDA.,PORTO ALEGRE,RS,PRIVADO,2023-12-11,www.retaasset.com,RETA ASSET LTDA.,F5 · abaixo de 100 mi,0.0003474575289833762
44206305000120,1,45054099.31,AHEAD VENTURES GESTAO DE RECURSOS E CONSULTORIA LTDA.,44206305000120,AHEAD VENTURES GESTAO DE RECURSOS E CONSULTORIA LTDA.,AHEAD VENTURES,SÃO PAULO,SP,PRIVADO,2022-03-18,www.aheadventures.com.br,AHEAD VENTURES,F5 · abaixo de 100 mi,0.0003395979106258985
43125493000107,4,44289393.58,KIJANI GESTORA DE RECURSOS LTDA.,43125493000107,KIJANI GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-12-03,www.kijani.com.br,KIJANI GESTORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00033383389642677294
07634378000196,2,44155476.94,BIGUÁ CAPITAL GESTÃO DE RECURSOS LTDA,07634378000196,BIGUÁ CAPITAL GESTÃO DE RECURSOS LTDA,BIGUÁ CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2006-02-03,www.biguacapital.com.br,BIGUÁ CAPITAL,F5 · abaixo de 100 mi,0.00033282449191445265
30791155000154,1,42072682.87,TORDESILHAS CAPITAL GESTORA DE RECURSOS LTDA.,30791155000154,TORDESILHAS CAPITAL GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2018-07-27,www.tordecap.com,TORDESILHAS CAPITAL GESTORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.0003171253097031012
36976638000100,3,41689799.559999995,ALPHABOT INVESTIMENTOS S.A.,36976638000100,ALPHABOT INVESTIMENTOS S.A.,ALPHABOT,BELO HORIZONTE,MG,PRIVADO,2024-06-12,www.alphabot.com.br,ALPHABOT,F5 · abaixo de 100 mi,0.0003142393043433033
48701625000107,5,41519100.52,PIER GESTÃO DE RECURSOS FINANCEIROS LTDA.,48701625000107,PIER GESTÃO DE RECURSOS FINANCEIROS LTDA.,PIER GESTÃO DE RECURSOS FINANCEIROS LTDA.,SÃO PAULO,SP,PRIVADO,2023-05-30,www.piergestora.com.br,PIER GESTÃO DE RECURSOS FINANCEIROS LTDA.,F5 · abaixo de 100 mi,0.0003129526503380599
37519405000140,3,41210115.2,AURO CAPITAL LTDA,37519405000140,AURO CAPITAL LTDA,AURO CAPITAL,SÃO PAULO,SP,PRIVADO,2021-01-04,www.aurocapital.com.br,AURO CAPITAL,F5 · abaixo de 100 mi,0.0003106236554032353
19999568000196,5,40813435.61,BLACK SWAN GESTÃO DE INVESTIMENTOS LTDA.,19999568000196,BLACK SWAN GESTÃO DE INVESTIMENTOS LTDA.,BLACK SWAN INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2015-01-30,www.bswan.com.br,BLACK SWAN INVESTIMENTOS,F5 · abaixo de 100 mi,0.0003076336597754226
10757089000199,3,40798533.019999996,BLUE STAR E ASSET MANAGEMENT LTDA,10757089000199,BLUE STAR E ASSET MANAGEMENT LTDA,--,SÃO PAULO,SP,PRIVADO,2011-04-25,www.bluestarinvest.com.br,BLUE STAR E ASSET MANAGEMENT LTDA,F5 · abaixo de 100 mi,0.000307521330631029
42283770000139,3,40505193.26,ICATU SEGUROS S/A,,,,,,,,,ICATU SEGUROS S/A,F5 · abaixo de 100 mi,0.00030531026502046005
11819899000195,2,40309445.54,BR OPPORTUNITIES GESTORA DE FUNDOS LTDA,11819899000195,BR OPPORTUNITIES GESTORA DE FUNDOS LTDA,X8 INVESTIMENTOS,SANTANA DE PARNAÍBA,SP,PRIVADO,2011-03-17,https://x8invest.ventures/,X8 INVESTIMENTOS,F5 · abaixo de 100 mi,0.0003038348051235838
33805882000111,3,39831062.24,BRASIL GLOBAL PARTNERS LTDA.,33805882000111,BRASIL GLOBAL PARTNERS LTDA.,BRASIL GLOBAL PARTNERS,SÃO PAULO,SP,PRIVADO,2021-09-28,www.brasilglobalpartners.com.br,BRASIL GLOBAL PARTNERS,F5 · abaixo de 100 mi,0.0003002289629994186
52508052000177,8,39561998.2,MOSAICO GESTORA DE RECURSOS LTDA.,52508052000177,MOSAICO GESTORA DE RECURSOS LTDA.,MOSAICO,SÃO PAULO,SP,PRIVADO,2024-03-13,www.mosaicogestora.com.br,MOSAICO,F5 · abaixo de 100 mi,0.00029820087704923997
16907964000158,1,38887114.73,PORTCAPITAL GESTORA E CONSULTORIA DE RECURSOS LTDA,16907964000158,PORTCAPITAL GESTORA E CONSULTORIA DE RECURSOS LTDA,---,SÃO PAULO,SP,PRIVADO,2013-01-17,www.portcapital.com.br,PORTCAPITAL GESTORA E CONSULTORIA DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.0002931139033922815
19061243000168,5,38757475.370000005,MAZA INVESTIMENTOS E CORRETORA DE SEGUROS LTDA.,19061243000168,MAZA INVESTIMENTOS E CORRETORA DE SEGUROS LTDA.,MAZA INVESTIMENTOS,BRASÍLIA,DF,PRIVADO,2019-11-04,www.mazainvest.com.br,MAZA INVESTIMENTOS,F5 · abaixo de 100 mi,0.00029213673912831625
43755691000146,3,38365018.84,ARANDU PORTFOLIO SOLUTIONS LTDA,43755691000146,ARANDU PORTFOLIO SOLUTIONS LTDA,ARANDU PORTFOLIO SOLUTIONS LTDA,SÃO PAULO,SP,PRIVADO,2022-12-05,www.aranduinvestimentos.com.br,ARANDU PORTFOLIO SOLUTIONS LTDA,F5 · abaixo de 100 mi,0.0002891785750624349
08957792000107,2,38180840.61,NEXTEP INVESTIMENTOS LTDA.,08957792000107,NEXTEP INVESTIMENTOS LTDA.,NEXTEP INVESTIMENTOS,RIO DE JANEIRO,RJ,PRIVADO,2007-12-06,https://www.nextepinvestimentos.com.br/,NEXTEP INVESTIMENTOS,F5 · abaixo de 100 mi,0.00028779032087361143
08195535000177,5,36201845.81,AGG INVESTIMENTOS LTDA.,08195535000177,AGG INVESTIMENTOS LTDA.,--,SÃO PAULO,SP,PRIVADO,2008-05-29,www.aggrega.com.br,AGG INVESTIMENTOS LTDA.,F5 · abaixo de 100 mi,0.0002728735317353953
40701503000109,13,35894195.17,PRINZ GESTORA DE RECURSOS LTDA.,40701503000109,PRINZ GESTORA DE RECURSOS LTDA.,PRINZ CAPITAL,CURITIBA,PR,PRIVADO,2021-08-25,www.prinzcapital.com.br,PRINZ CAPITAL,F5 · abaixo de 100 mi,0.00027055459702919133
00954288000133,2,35869708.57,FUNDO GARANTIDOR DE CRÉDITO - FGG,,,,,,,,,FUNDO GARANTIDOR DE CRÉDITO - FGG,F5 · abaixo de 100 mi,0.00027037002784845783
33202473000120,11,35574230.59,POSITIVA INVESTIMENTOS LTDA,33202473000120,POSITIVA INVESTIMENTOS LTDA,-,SÃO PAULO,SP,PRIVADO,2019-11-04,www.positivainvestimentos.com.br,POSITIVA INVESTIMENTOS LTDA,F5 · abaixo de 100 mi,0.00026814284527948597
47631666000101,3,34868080.08,MOAT CAPITAL INVESTIMENTOS GESTORA DE RECURSOS LTDA.,47631666000101,MOAT CAPITAL INVESTIMENTOS GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2022-11-29,www.moat.com.br,MOAT CAPITAL INVESTIMENTOS GESTORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.0002628201944784258
42085996000125,1,34499007.15,E3 CAPITAL PARTNERS GESTÃO DE INVESTIMENTOS LTDA.,42085996000125,E3 CAPITAL PARTNERS GESTÃO DE INVESTIMENTOS LTDA.,E3 CAPITAL PARTNERS,CURITIBA,PR,PRIVADO,2022-07-11,www.e3capital.com.br,E3 CAPITAL PARTNERS,F5 · abaixo de 100 mi,0.00026003828566621793
48529137000164,1,34326713.29,PROSPEX GESTÃO DE RECURSOS LTDA.,48529137000164,PROSPEX GESTÃO DE RECURSOS LTDA.,PROSPEX,SÃO PAULO,SP,PRIVADO,2023-03-06,www.prospexcapital.com.br,PROSPEX,F5 · abaixo de 100 mi,0.00025873961061187754
11162455000120,1,34313138.4,SHARPEN CAPITAL ADMINISTRADORA DE RECURSOS LTDA.,11162455000120,SHARPEN CAPITAL ADMINISTRADORA DE RECURSOS LTDA.,--,SÃO PAULO,SP,PRIVADO,2015-12-21,www.sharpencapital.com,SHARPEN CAPITAL ADMINISTRADORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00025863728908394606
21052737000128,1,34247289.61,GAUSS CAPITAL GESTORA DE RECURSOS LTDA,21052737000128,GAUSS CAPITAL GESTORA DE RECURSOS LTDA,GAUSS CAPITAL GESTORA DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2014-10-24,www.gausscapital.com.br,GAUSS CAPITAL GESTORA DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.0002581409499751032
09544103000197,3,33763503.239999995,INVESTIMAGE ADMINISTRADORA DE RECURSOS LTDA.,09544103000197,INVESTIMAGE ADMINISTRADORA DE RECURSOS LTDA.,--,RIO DE JANEIRO,RJ,PRIVADO,2008-08-21,http://www.investimage.com.br,INVESTIMAGE ADMINISTRADORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.000254494381894564
41940952000172,6,33717240.83,XVI CAPITAL LTDA.,41940952000172,XVI CAPITAL LTDA.,XVI CAPITAL,RIBEIRÃO PRETO,SP,PRIVADO,2021-10-29,www.xvicapital.com.br,XVI CAPITAL,F5 · abaixo de 100 mi,0.00025414567627138823
28643208000148,3,33716868.21,MAJORA CAPITAL GESTÃO DE RECURSOS,28643208000148,MAJORA CAPITAL GESTÃO DE RECURSOS,MAJORA CAPITAL,NITERÓI,RJ,PRIVADO,2018-06-20,www.majora.capital,MAJORA CAPITAL,F5 · abaixo de 100 mi,0.00025414286762632827
17717522000101,6,33326792.68,MOKA GESTORA DE RECURSOS DE TERCEIROS LTDA.,17717522000101,MOKA GESTORA DE RECURSOS DE TERCEIROS LTDA.,MOKA GESTORA,SÃO PAULO,SP,PRIVADO,2013-05-24,www.mokagestora.com.br,MOKA GESTORA,F5 · abaixo de 100 mi,0.0002512026504873101
53956035000165,13,33202424.869999997,ICON CAPITAL LTDA.,53956035000165,ICON CAPITAL LTDA.,ICON CAPITAL,GOIÂNIA,GO,PRIVADO,2024-06-19,www.iconcapital.com.br,ICON CAPITAL,F5 · abaixo de 100 mi,0.00025026522084002054
08749411000196,3,33169008.28,SKOPOS INVESTIMENTOS LTDA,08749411000196,SKOPOS INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2007-06-27,www.skopos.com.br,SKOPOS INVESTIMENTOS LTDA,F5 · abaixo de 100 mi,0.00025001334133697783
39720860000135,7,32387494.75,GCB CAPITAL GESTÃO DE RECURSOS DE VALORES MOBILIÁRIOS LTDA.,39720860000135,GCB CAPITAL GESTÃO DE RECURSOS DE VALORES MOBILIÁRIOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-05-19,https://gcbcapital.com.br,GCB CAPITAL GESTÃO DE RECURSOS DE VALORES MOBILIÁRIOS LTDA.,F5 · abaixo de 100 mi,0.00024412263736156922
15437865000197,1,32090018.55,ALGARVE GESTAO DE INVESTIMENTOS LTDA,15437865000197,ALGARVE GESTAO DE INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2012-07-09,www.algin.com.br,ALGARVE GESTAO DE INVESTIMENTOS LTDA,F5 · abaixo de 100 mi,0.0002418803930923888
13692473000149,5,31926300.31,VGR - VERONA GESTORA DE RECURSOS LTDA,13692473000149,VGR - VERONA GESTORA DE RECURSOS LTDA,VGR - VERONA GESTORA DE RECURSOS,SÃO PAULO,SP,PRIVADO,2011-11-01,https://www.vgrcapital.com.br/,VGR - VERONA GESTORA DE RECURSOS,F5 · abaixo de 100 mi,0.00024064635727574096
28240508000186,1,31343133.98,ATMOSPHERE CAPITAL GESTAO DE RECURSOS LTDA.,28240508000186,ATMOSPHERE CAPITAL GESTAO DE RECURSOS LTDA.,ATMOSPHERE CAPITAL GESTAO DE RECURSOS LTDA.,SÃO PAULO,SP,PRIVADO,2017-12-29,www.atmospherecapital.com.br,ATMOSPHERE CAPITAL GESTAO DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00023625070692985964
45108944000115,3,31269304.17,CATALUNYA GESTÃO DE RECURSOS LTDA.,45108944000115,CATALUNYA GESTÃO DE RECURSOS LTDA.,-----,PORTO ALEGRE,RS,PRIVADO,2022-08-19,www.catalunyacapital.com.br,CATALUNYA GESTÃO DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00023569421041562698
55713167000191,2,30701361.47,ROCHA OPÇÕES DE INVESTIMENTOS LTDA.,55713167000191,ROCHA OPÇÕES DE INVESTIMENTOS LTDA.,ROCHA OPÇÕES DE INVESTIMENTOS,INDAIATUBA,SP,PRIVADO,2024-11-22,www.rochaopcoes.com.br,ROCHA OPÇÕES DE INVESTIMENTOS,F5 · abaixo de 100 mi,0.0002314133090719301
44450075000140,1,30111709.92,ASQ ASSET MANAGEMENT LTDA.,44450075000140,ASQ ASSET MANAGEMENT LTDA.,ASQ ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2022-04-01,www.asqcapital.com.br,ASQ ASSET MANAGEMENT,F5 · abaixo de 100 mi,0.00022696877600071017
09470575000142,2,29259956.64,COPACABANA GESTÃO DE RECURSOS FINANCEIROS LTDA.,09470575000142,COPACABANA GESTÃO DE RECURSOS FINANCEIROS LTDA.,--,BARUERI,SP,PRIVADO,2008-06-26,www.copacabanainvest.com.br,COPACABANA GESTÃO DE RECURSOS FINANCEIROS LTDA.,F5 · abaixo de 100 mi,0.00022054863579844993
05063437000198,2,28965820.07,GENÈVE ASSET MANAGEMENT,05063437000198,GENÈVE ASSET MANAGEMENT,GENÈVE ASSET MANAGEMENT LTDA,SÃO PAULO,SP,PRIVADO,2007-09-03,http://www.geneveasset.com.br,GENÈVE ASSET MANAGEMENT LTDA,F5 · abaixo de 100 mi,0.00021833156418586756
28541110000180,7,27835559.35,VINLAND CAPITAL MANAGEMENT II GESTORA DE RECURSOS LTDA,28541110000180,VINLAND CAPITAL MANAGEMENT II GESTORA DE RECURSOS LTDA,VINLAND CAPITAL MANAGEMENT II GESTORA DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2018-08-31,https://www.vinlandcap.com/,VINLAND CAPITAL MANAGEMENT II GESTORA DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.00020981215785319384
20283929000182,1,27292888.58,FUNDEPAR GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA.,20283929000182,FUNDEPAR GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA.,FUNDEPAR INVESTIMENTOS,BELO HORIZONTE,MG,PRIVADO,2016-09-16,www.fundepar.com.br,FUNDEPAR INVESTIMENTOS,F5 · abaixo de 100 mi,0.0002057217451610719
97548288000175,1,27249686.8,KAETE INVESTIMENTOS LTDA,97548288000175,KAETE INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2011-10-26,www.kaeteinvestimentos.com.br,KAETE INVESTIMENTOS LTDA,F5 · abaixo de 100 mi,0.00020539610921566385
08364775000158,2,27174194.11,COX GESTÃO DE RECURSOS LTDA,08364775000158,COX GESTÃO DE RECURSOS LTDA,COX GESTÃO DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2006-11-30,www.coxcap.com.br,COX GESTÃO DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.0002048270786461006
35692834000190,12,27131889.62,EVEREST CAPITAL OFFICE LTDA.,35692834000190,EVEREST CAPITAL OFFICE LTDA.,EVEREST CAPITAL OFFICE,NOVA LIMA,MG,PRIVADO,2023-10-26,www.everestcapitaloffice.com,EVEREST CAPITAL OFFICE,F5 · abaixo de 100 mi,0.00020450820607658714
21719643000160,1,27005734.14,MB ASSETS ADMINISTRAÇÃO DE VALORES MOBILIÁRIOS LTDA,21719643000160,MB ASSETS ADMINISTRAÇÃO DE VALORES MOBILIÁRIOS LTDA,MB ASSET,BARUERI,SP,PRIVADO,2015-09-25,www.mbasset.com.br,MB ASSET,F5 · abaixo de 100 mi,0.00020355730176203793
13960151000133,3,26802941.81,KRATHUS GESTORA DE ATIVOS H LTDA,13960151000133,KRATHUS GESTORA DE ATIVOS H LTDA,KRATHUS WEALTH MANAGEMENT / KRATHUS ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2011-11-03,www.krathus.com.br,KRATHUS WEALTH MANAGEMENT / KRATHUS ASSET MANAGEMENT,F5 · abaixo de 100 mi,0.00020202874270495625
22982196000108,1,26277331.51,GALOPPO GESTÃO DE RECURSOS LTDA,22982196000108,GALOPPO GESTÃO DE RECURSOS LTDA,GALOPPO,SÃO PAULO,SP,PRIVADO,2015-12-15,www.galoppo.com.br,GALOPPO,F5 · abaixo de 100 mi,0.00019806692430403145
37556621000166,22,25300217.41,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,37556621000166,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,RIZA SECURITIZAÇÃO E CARTEIRAS,SÃO PAULO,SP,PRIVADO,2021-04-01,https://www.rizaasset.com/home,RIZA SECURITIZAÇÃO E CARTEIRAS,F5 · abaixo de 100 mi,0.00019070186958348453
48693601000153,4,25125686.48,3 ILHAS INVESTIMENTOS - GESTÃO DE RECURSOS LTDA.,48693601000153,3 ILHAS INVESTIMENTOS - GESTÃO DE RECURSOS LTDA.,-----,RIO DE JANEIRO,RJ,PRIVADO,2023-03-23,www.tresilhasinvestimentos.com.br,3 ILHAS INVESTIMENTOS - GESTÃO DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.00018938633248308045
11502024000165,1,24703775.21,FCL CAPITAL GESTÃO DE RECURSOS DE TERCEIROS LTDA.,11502024000165,FCL CAPITAL GESTÃO DE RECURSOS DE TERCEIROS LTDA.,FCL CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2010-12-29,www.fclcapital.com,FCL CAPITAL,F5 · abaixo de 100 mi,0.00018620615159042374
45695771000189,2,24682326.52,CFG ASSET MANAGEMENT GESTORA DE RECURSOS LTDA.,45695771000189,CFG ASSET MANAGEMENT GESTORA DE RECURSOS LTDA.,CFG ASSET,SÃO PAULO,SP,PRIVADO,2024-10-07,www.corecapital.com.br,CFG ASSET,F5 · abaixo de 100 mi,0.0001860444808341282
06278663000159,1,24366895.6,OPUS CAPITAL GESTAO DE RECURSOS LTDA,06278663000159,OPUS CAPITAL GESTAO DE RECURSOS LTDA,--,RIO DE JANEIRO,RJ,PRIVADO,2007-06-11,http://www.opus.com.br/opuscapital,OPUS CAPITAL GESTAO DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.00018366690181203398
12489853000118,1,24049654.46,GALLOWAY CAPITAL GESTORA DE RECURSOS LTDA.,12489853000118,GALLOWAY CAPITAL GESTORA DE RECURSOS LTDA.,GALLOWAY CAPITAL,SÃO PAULO,SP,PRIVADO,2011-02-24,www.galloway.com.br,GALLOWAY CAPITAL,F5 · abaixo de 100 mi,0.0001812756781507352
40468595000129,1,24030657.97,ULTRA-MAR CAPITAL MULTIESTRATÉGIA GESTORA DE RECURSOS LTDA.,40468595000129,ULTRA-MAR CAPITAL MULTIESTRATÉGIA GESTORA DE RECURSOS LTDA.,ULTRA-MAR CAPITAL,SÃO PAULO,SP,PRIVADO,2021-09-08,www.um.capital,ULTRA-MAR CAPITAL,F5 · abaixo de 100 mi,0.0001811324909954702
09722735000101,1,23754019.69,BLUEMETRIX GESTAO DE ATIVOS S.A.,09722735000101,BLUEMETRIX GESTAO DE ATIVOS S.A.,BLUEMETRIX ATIVOS,SÃO PAULO,SP,PRIVADO,2011-03-24,www.bluemetrix.com.br,BLUEMETRIX ATIVOS,F5 · abaixo de 100 mi,0.00017904731376796115
30554317000130,2,23405561.759999998,ENTERCAPITAL GESTÃO DE RECURSOS LTDA,30554317000130,ENTERCAPITAL GESTÃO DE RECURSOS LTDA,-----,SÃO PAULO,SP,PRIVADO,2018-11-27,entercapital.com.br,ENTERCAPITAL GESTÃO DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.00017642079172487682
41302834000139,6,23339102.72,B6 GESTORA DE RECURSOS LTDA,41302834000139,B6 GESTORA DE RECURSOS LTDA,-----,SALVADOR,BA,PRIVADO,2021-08-27,www.b6capital.com.br,B6 GESTORA DE RECURSOS LTDA,F5 · abaixo de 100 mi,0.00017591985282094022
13584716000125,2,23204588.3,LITUS GESTAO DE RECURSOS LTDA,13584716000125,LITUS GESTAO DE RECURSOS LTDA,LITUS ASSET,SÃO PAULO,SP,PRIVADO,2011-06-20,www.litus.com.br,LITUS ASSET,F5 · abaixo de 100 mi,0.00017490594250688105
03553662000187,2,22828988.3,TRIVELLA INVESTIMENTOS S.A.,03553662000187,TRIVELLA INVESTIMENTOS S.A.,TRIVELLA INVESTIMENTOS S.A.,ITU,SP,PRIVADO,2005-01-14,www.trivellainvestimentos.com.br,TRIVELLA INVESTIMENTOS S.A.,F5 · abaixo de 100 mi,0.00017207483552251002
11135763000166,2,22706214.93,SMARTQUANT INVESTIMENTOS LTDA.,11135763000166,SMARTQUANT INVESTIMENTOS LTDA.,--,SÃO PAULO,SP,PRIVADO,2010-06-18,www.smartquant.com.br,SMARTQUANT INVESTIMENTOS LTDA.,F5 · abaixo de 100 mi,0.00017114942406004524
48818002000119,1,22546778.63,FUTURUM CAPITAL GESTÃO DE ATIVOS LTDA,48818002000119,FUTURUM CAPITAL GESTÃO DE ATIVOS LTDA,FUTURUM CAPITAL,SÃO PAULO,SP,PRIVADO,2023-11-10,https://www.futurum.capital/,FUTURUM CAPITAL,F5 · abaixo de 100 mi,0.00016994766361677508
47377964000117,2,21709957.78,SIMON CAPITAL GESTÃO DE RECURSOS LTDA.,47377964000117,SIMON CAPITAL GESTÃO DE RECURSOS LTDA.,SIMON CAPITAL,BRASÍLIA,DF,PRIVADO,2023-01-03,www.simoncapital.ai,SIMON CAPITAL,F5 · abaixo de 100 mi,0.00016364007747965496
39491900000114,3,21583567.41,V-CAPITAL GESTÃO DE RECURSOS E INVESTIMENTOS LTDA.,39491900000114,V-CAPITAL GESTÃO DE RECURSOS E INVESTIMENTOS LTDA.,V-CAPITAL GESTÃO DE RECURSOS E INVESTIMENTOS LTDA.,RIO DE JANEIRO,RJ,PRIVADO,2021-11-05,http://vcapitalinvest.com,V-CAPITAL GESTÃO DE RECURSOS E INVESTIMENTOS LTDA.,F5 · abaixo de 100 mi,0.00016268740266798233
41249846000147,3,21451866.09,DSK CAPITAL GESTORA DE RECURSOS E CONSULTORIA LTDA.,41249846000147,DSK CAPITAL GESTORA DE RECURSOS E CONSULTORIA LTDA.,DSK CAPITAL,SÃO PAULO,SP,PRIVADO,2021-10-21,www.dskcapital.com.br,DSK CAPITAL,F5 · abaixo de 100 mi,0.0001616946962598277
52425003000170,1,21236064.68,DOXOS GESTÃO DE RECURSOS LTDA.,52425003000170,DOXOS GESTÃO DE RECURSOS LTDA.,DOXOS CAPITAL,BRASÍLIA,DF,PRIVADO,2024-03-28,www.doxoscapital.com.br,DOXOS CAPITAL,F5 · abaixo de 100 mi,0.00016006808050080714
05196089000127,2,20390356.11,GERAL ASSET MANAGEMENT S/S LTDA,05196089000127,GERAL ASSET MANAGEMENT S/S LTDA,GERAL ASSET MANAGEMENT,PORTO ALEGRE,RS,PRIVADO,2003-04-04,www.geralasset.com.br,GERAL ASSET MANAGEMENT,F5 · abaixo de 100 mi,0.00015369350265397687
48625631000122,3,20242683.21,LEME GESTÃO DE RECURSOS LTDA.,48625631000122,LEME GESTÃO DE RECURSOS LTDA.,LEME FAMILY OFFICE,BELO HORIZONTE,MG,PRIVADO,2023-04-12,www.lemefamilyoffice.com.br,LEME FAMILY OFFICE,F5 · abaixo de 100 mi,0.00015258040952673425
40105252000108,6,20175918.34,AMARY CAPITAL GESTÃO DE RECUSRSOS LTDA.,40105252000108,AMARY CAPITAL GESTÃO DE RECUSRSOS LTDA.,AMARY CAPITAL,SÃO PAULO,SP,PRIVADO,2021-07-08,https://www.amarycapital.com.br/,AMARY CAPITAL,F5 · abaixo de 100 mi,0.000152077165411272
47046216000151,2,20061118.81,W CAPITAL MANAGEMENT GESTORA DE RECURSOS LTDA.,47046216000151,W CAPITAL MANAGEMENT GESTORA DE RECURSOS LTDA.,W CAPITAL,SÃO PAULO,SP,PRIVADO,2023-01-25,http://www.wcapitalbr.com/,W CAPITAL,F5 · abaixo de 100 mi,0.00015121185723452674
36421310000127,1,19234360.43,CLAVE GESTORA DE RECURSOS LTDA.,,,,,,,,,CLAVE GESTORA DE RECURSOS LTDA.,F5 · abaixo de 100 mi,0.0001449801175540015
44909155000110,5,18909380.54,COINEXT GESTÃO DE RECURSOS LTDA.,44909155000110,COINEXT GESTÃO DE RECURSOS LTDA.,COINEXT GESTÃO DE RECURSOS,BELO HORIZONTE,MG,PRIVADO,2023-04-20,https://asset.coinext.com.br/,COINEXT GESTÃO DE RECURSOS,F5 · abaixo de 100 mi,0.0001425305626116183
52031145000153,15,18129221.11,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,52031145000153,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2024-03-28,https://itaimsa.com.br/,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,F5 · abaixo de 100 mi,0.000136650065244217
00156956000187,3,17494656.650000002,FAMA RE.CAPITAL LTDA,00156956000187,FAMA RE.CAPITAL LTDA,FAMA RE.CAPITAL,SÃO PAULO,SP,PRIVADO,1994-10-17,www.famarecapital.com,FAMA RE.CAPITAL,F5 · abaixo de 100 mi,0.0001318669984850593
13333516000108,1,17082762.5,PORTO REAL INVESTIMENTOS LTDA.,13333516000108,PORTO REAL INVESTIMENTOS LTDA.,PORTO REAL INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2011-07-13,www.portorealasset.com.br,PORTO REAL INVESTIMENTOS,F5 · abaixo de 100 mi,0.00012876232222071803
33754914000105,1,16794653.69,ATIVORE GESTORA DE RECURSOS LTDA.,33754914000105,ATIVORE GESTORA DE RECURSOS LTDA.,ATIVORE ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2020-01-20,https://ativoreasset.com/,ATIVORE ASSET MANAGEMENT,F5 · abaixo de 100 mi,0.00012659068520194853
05969994000172,2,16036949.13,RIO VERDE ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA - EPP,05969994000172,RIO VERDE ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA - EPP,RIO VERDE INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2004-05-05,www.rioverdeinvestimentos.com.br,RIO VERDE INVESTIMENTOS,F5 · abaixo de 100 mi,0.00012087944273148582
